date,region,mobility
5/20/2020,ND,136.37
5/21/2020,ND,147.77
5/22/2020,ND,168.96
5/23/2020,ND,140.96
5/24/2020,ND,112.12
5/25/2020,ND,120.29
5/26/2020,ND,144.29
5/27/2020,ND,150.21
5/28/2020,ND,152.87
5/29/2020,ND,171.88
5/30/2020,ND,154.56
5/31/2020,ND,121.78
6/1/2020,ND,152.35
6/2/2020,ND,151.71
6/3/2020,ND,152.34
6/4/2020,ND,158.85
1/13/2020,OH,100
1/14/2020,OH,103.96
1/15/2020,OH,105.39
1/16/2020,OH,106.7
1/17/2020,OH,125.15
1/18/2020,OH,109.49
1/19/2020,OH,85.52
1/20/2020,OH,98.37
1/21/2020,OH,101.59
1/22/2020,OH,102.56
1/23/2020,OH,106.3
1/24/2020,OH,124
1/25/2020,OH,121.19
1/26/2020,OH,83.76
1/27/2020,OH,95.01
1/28/2020,OH,102.83
1/29/2020,OH,101.1
1/30/2020,OH,106.58
1/31/2020,OH,125.18
2/1/2020,OH,123.95
2/2/2020,OH,85.39
2/3/2020,OH,98.21
2/4/2020,OH,104.19
2/5/2020,OH,101.55
2/6/2020,OH,104.25
2/7/2020,OH,117.49
2/8/2020,OH,118.11
2/9/2020,OH,89.34
2/10/2020,OH,101.67
2/11/2020,OH,107.1
2/12/2020,OH,109.73
2/13/2020,OH,112.64
2/14/2020,OH,139.09
2/15/2020,OH,130.79
2/16/2020,OH,98.09
2/17/2020,OH,106.63
2/18/2020,OH,106.67
2/19/2020,OH,109.06
2/20/2020,OH,112.56
2/21/2020,OH,135.27
2/22/2020,OH,138.15
2/23/2020,OH,97.3
2/24/2020,OH,102.37
2/25/2020,OH,110.38
2/26/2020,OH,111.67
2/27/2020,OH,112.88
2/28/2020,OH,137.59
2/29/2020,OH,138.44
3/1/2020,OH,101.03
3/2/2020,OH,106.1
3/3/2020,OH,112.42
3/4/2020,OH,115.35
3/5/2020,OH,121.53
3/6/2020,OH,139.16
3/7/2020,OH,141.81
3/8/2020,OH,103.25
3/9/2020,OH,110.2
3/10/2020,OH,109.45
3/11/2020,OH,108.58
3/12/2020,OH,104.65
3/13/2020,OH,113.88
3/14/2020,OH,97.21
3/15/2020,OH,71.78
3/16/2020,OH,81.89
3/17/2020,OH,78.22
3/18/2020,OH,74.03
3/19/2020,OH,72.97
3/20/2020,OH,83.07
3/21/2020,OH,66.63
3/22/2020,OH,52.62
3/23/2020,OH,62.94
3/24/2020,OH,54.23
3/25/2020,OH,60.18
3/26/2020,OH,63.74
3/27/2020,OH,66.61
3/28/2020,OH,56.94
3/29/2020,OH,51.35
3/30/2020,OH,60.16
3/31/2020,OH,61.57
4/1/2020,OH,63.41
4/2/2020,OH,67.57
4/3/2020,OH,76.45
4/4/2020,OH,69.17
4/5/2020,OH,49.98
4/6/2020,OH,67.49
4/7/2020,OH,66.02
4/8/2020,OH,72.09
4/9/2020,OH,69.53
4/10/2020,OH,77.18
4/11/2020,OH,72.77
4/12/2020,OH,44.27
4/13/2020,OH,64.69
4/14/2020,OH,71.04
4/15/2020,OH,75.43
4/16/2020,OH,78.45
4/17/2020,OH,79.66
4/18/2020,OH,82.25
4/19/2020,OH,64.75
4/20/2020,OH,82.34
4/21/2020,OH,78.74
4/22/2020,OH,81.98
4/23/2020,OH,82.82
4/24/2020,OH,96.29
4/25/2020,OH,88.34
4/26/2020,OH,62.63
4/27/2020,OH,87.67
4/28/2020,OH,88.05
4/29/2020,OH,84.72
4/30/2020,OH,88.92
5/1/2020,OH,105.91
5/2/2020,OH,103.84
5/3/2020,OH,79.47
5/4/2020,OH,95.45
5/5/2020,OH,94.66
5/6/2020,OH,98.62
5/7/2020,OH,105.29
5/8/2020,OH,109.36
5/9/2020,OH,107.56
5/10/2020,OH,78.65
5/11/2020,OH,0
5/12/2020,OH,0
5/13/2020,OH,113.94
5/14/2020,OH,111.47
5/15/2020,OH,128.33
5/16/2020,OH,129.53
5/17/2020,OH,98.62
5/18/2020,OH,111.09
5/19/2020,OH,119.46
5/20/2020,OH,124.16
5/21/2020,OH,128.63
5/22/2020,OH,145.55
5/23/2020,OH,138.66
5/24/2020,OH,113.02
5/25/2020,OH,106.3
5/26/2020,OH,135.17
5/27/2020,OH,137.37
5/28/2020,OH,139.53
5/29/2020,OH,150.01
5/30/2020,OH,150.68
5/31/2020,OH,116.55
6/1/2020,OH,134.22
6/2/2020,OH,138.45
6/3/2020,OH,137.24
6/4/2020,OH,140.89
1/13/2020,OK,100
1/14/2020,OK,103.83
1/15/2020,OK,102.94
1/16/2020,OK,105.05
1/17/2020,OK,121.34
1/18/2020,OK,123.59
1/19/2020,OK,84.8
1/20/2020,OK,102.57
1/21/2020,OK,99.26
1/22/2020,OK,92.41
1/23/2020,OK,105.23
1/24/2020,OK,122.73
1/25/2020,OK,120.17
1/26/2020,OK,80.74
1/27/2020,OK,98.41
1/28/2020,OK,91.93
1/29/2020,OK,95.7
1/30/2020,OK,104.35
1/31/2020,OK,127
2/1/2020,OK,126.31
2/2/2020,OK,83.79
2/3/2020,OK,97.83
2/4/2020,OK,95.42
2/5/2020,OK,56.81
2/6/2020,OK,95.19
2/7/2020,OK,124.69
2/8/2020,OK,122.86
2/9/2020,OK,86.01
2/10/2020,OK,100.64
2/11/2020,OK,103.92
2/12/2020,OK,102.72
2/13/2020,OK,114.26
2/14/2020,OK,142.35
2/15/2020,OK,131.47
2/16/2020,OK,93.65
2/17/2020,OK,108.31
2/18/2020,OK,105.16
2/19/2020,OK,106.1
2/20/2020,OK,113.08
2/21/2020,OK,137.96
2/22/2020,OK,135
2/23/2020,OK,87.45
2/24/2020,OK,100.94
2/25/2020,OK,105.9
2/26/2020,OK,108.33
2/27/2020,OK,120.68
2/28/2020,OK,146.18
2/29/2020,OK,144.53
3/1/2020,OK,99.87
3/2/2020,OK,108.58
3/3/2020,OK,114.5
3/4/2020,OK,111.89
3/5/2020,OK,124.51
3/6/2020,OK,150.02
3/7/2020,OK,149.69
3/8/2020,OK,97.61
3/9/2020,OK,109.65
3/10/2020,OK,117.48
3/11/2020,OK,117.08
3/12/2020,OK,123.18
3/13/2020,OK,133.24
3/14/2020,OK,112.42
3/15/2020,OK,80.64
3/16/2020,OK,91.34
3/17/2020,OK,84.2
3/18/2020,OK,82.78
3/19/2020,OK,79.37
3/20/2020,OK,85.26
3/21/2020,OK,70.19
3/22/2020,OK,52.03
3/23/2020,OK,68.66
3/24/2020,OK,70.49
3/25/2020,OK,71.61
3/26/2020,OK,71.03
3/27/2020,OK,76.86
3/28/2020,OK,66.83
3/29/2020,OK,52.17
3/30/2020,OK,60.93
3/31/2020,OK,68.41
4/1/2020,OK,69.9
4/2/2020,OK,68.57
4/3/2020,OK,68.86
4/4/2020,OK,59.31
4/5/2020,OK,48.82
4/6/2020,OK,65.27
4/7/2020,OK,69.92
4/8/2020,OK,72.41
4/9/2020,OK,73.7
4/10/2020,OK,82.74
4/11/2020,OK,66.95
4/12/2020,OK,42.21
4/13/2020,OK,66.87
4/14/2020,OK,69.23
4/15/2020,OK,80.31
4/16/2020,OK,82.44
4/17/2020,OK,86.68
4/18/2020,OK,82.17
4/19/2020,OK,61.32
4/20/2020,OK,82.71
4/21/2020,OK,83.4
4/22/2020,OK,73.1
4/23/2020,OK,91.4
4/24/2020,OK,96.79
4/25/2020,OK,93.02
4/26/2020,OK,73.02
4/27/2020,OK,86.63
4/28/2020,OK,82.17
4/29/2020,OK,93.72
4/30/2020,OK,101.61
5/1/2020,OK,116.69
5/2/2020,OK,108.49
5/3/2020,OK,80.91
5/4/2020,OK,98.8
5/5/2020,OK,104.05
5/6/2020,OK,104.53
5/7/2020,OK,104.42
5/8/2020,OK,122.23
5/9/2020,OK,118.13
5/10/2020,OK,80.15
5/11/2020,OK,0
5/12/2020,OK,0
5/13/2020,OK,108.49
5/14/2020,OK,119.51
5/15/2020,OK,125.15
5/16/2020,OK,125.27
5/17/2020,OK,105.18
5/18/2020,OK,124.33
5/19/2020,OK,126.65
5/20/2020,OK,129.81
5/21/2020,OK,132.16
5/22/2020,OK,158.03
5/23/2020,OK,148.85
5/24/2020,OK,113.13
5/25/2020,OK,101.75
5/26/2020,OK,126.71
5/27/2020,OK,127.97
5/28/2020,OK,134.58
5/29/2020,OK,162.38
5/30/2020,OK,155.84
5/31/2020,OK,122.62
6/1/2020,OK,129.94
6/2/2020,OK,132.27
6/3/2020,OK,136.02
6/4/2020,OK,145.27
1/13/2020,OR,100
1/14/2020,OR,99.64
1/15/2020,OR,103.27
1/16/2020,OR,107.96
1/17/2020,OR,127.2
1/18/2020,OR,124.28
1/19/2020,OR,100.32
1/20/2020,OR,110.42
1/21/2020,OR,105.6
1/22/2020,OR,106.37
1/23/2020,OR,116.02
1/24/2020,OR,127.99
1/25/2020,OR,125.69
1/26/2020,OR,93.45
1/27/2020,OR,102.01
1/28/2020,OR,105.01
1/29/2020,OR,107.93
1/30/2020,OR,113
1/31/2020,OR,128.6
2/1/2020,OR,123.79
2/2/2020,OR,84.69
2/3/2020,OR,101.78
2/4/2020,OR,104.55
2/5/2020,OR,109.19
2/6/2020,OR,117.43
2/7/2020,OR,136.62
2/8/2020,OR,135.42
2/9/2020,OR,104.17
2/10/2020,OR,108.25
2/11/2020,OR,108.96
2/12/2020,OR,115.45
2/13/2020,OR,124.25
2/14/2020,OR,147.78
2/15/2020,OR,136.68
2/16/2020,OR,115.07
2/17/2020,OR,123.07
2/18/2020,OR,117.93
2/19/2020,OR,118.87
2/20/2020,OR,133.42
2/21/2020,OR,146.67
2/22/2020,OR,139.89
2/23/2020,OR,106.34
2/24/2020,OR,108.69
2/25/2020,OR,114.79
2/26/2020,OR,117.92
2/27/2020,OR,131.94
2/28/2020,OR,144.69
2/29/2020,OR,135.49
3/1/2020,OR,104.04
3/2/2020,OR,105.89
3/3/2020,OR,109.41
3/4/2020,OR,116.1
3/5/2020,OR,119.84
3/6/2020,OR,142.8
3/7/2020,OR,135.33
3/8/2020,OR,103.12
3/9/2020,OR,109.06
3/10/2020,OR,114.46
3/11/2020,OR,112.86
3/12/2020,OR,107.6
3/13/2020,OR,109.51
3/14/2020,OR,85.73
3/15/2020,OR,75.2
3/16/2020,OR,85.65
3/17/2020,OR,79.51
3/18/2020,OR,76.64
3/19/2020,OR,78.85
3/20/2020,OR,83.56
3/21/2020,OR,71.22
3/22/2020,OR,56.03
3/23/2020,OR,57.6
3/24/2020,OR,52.51
3/25/2020,OR,53.56
3/26/2020,OR,55.07
3/27/2020,OR,58.21
3/28/2020,OR,47.82
3/29/2020,OR,40.98
3/30/2020,OR,51.67
3/31/2020,OR,54.38
4/1/2020,OR,54.9
4/2/2020,OR,55.87
4/3/2020,OR,62.03
4/4/2020,OR,51.55
4/5/2020,OR,45.15
4/6/2020,OR,55.81
4/7/2020,OR,58.28
4/8/2020,OR,60.67
4/9/2020,OR,63.87
4/10/2020,OR,69.83
4/11/2020,OR,60.29
4/12/2020,OR,42.98
4/13/2020,OR,61.09
4/14/2020,OR,63.32
4/15/2020,OR,66.64
4/16/2020,OR,70.02
4/17/2020,OR,78.06
4/18/2020,OR,65.2
4/19/2020,OR,57.86
4/20/2020,OR,70.35
4/21/2020,OR,67.05
4/22/2020,OR,65.86
4/23/2020,OR,71.5
4/24/2020,OR,77.61
4/25/2020,OR,70.04
4/26/2020,OR,62.78
4/27/2020,OR,69.31
4/28/2020,OR,73.89
4/29/2020,OR,74.46
4/30/2020,OR,78.35
5/1/2020,OR,89.25
5/2/2020,OR,74.05
5/3/2020,OR,65.01
5/4/2020,OR,77.19
5/5/2020,OR,80.92
5/6/2020,OR,80.89
5/7/2020,OR,87.53
5/8/2020,OR,101.98
5/9/2020,OR,94.54
5/10/2020,OR,73.76
5/11/2020,OR,0
5/12/2020,OR,0
5/13/2020,OR,86.01
5/14/2020,OR,90.64
5/15/2020,OR,109.67
5/16/2020,OR,94.57
5/17/2020,OR,82.01
5/18/2020,OR,90.59
5/19/2020,OR,96.2
5/20/2020,OR,97.79
5/21/2020,OR,102.5
5/22/2020,OR,122.02
5/23/2020,OR,115.66
5/24/2020,OR,102.05
5/25/2020,OR,96.36
5/26/2020,OR,105.93
5/27/2020,OR,112.63
5/28/2020,OR,119.73
5/29/2020,OR,130.89
5/30/2020,OR,103.44
5/31/2020,OR,98.3
6/1/2020,OR,112.28
6/2/2020,OR,111.86
6/3/2020,OR,115.54
6/4/2020,OR,119.14
1/13/2020,PA,100
1/14/2020,PA,102.61
1/15/2020,PA,104.18
1/16/2020,PA,106.05
1/17/2020,PA,126.14
1/18/2020,PA,90.9
1/19/2020,PA,90.79
1/20/2020,PA,102.02
1/21/2020,PA,99.21
1/22/2020,PA,101.94
1/23/2020,PA,103.98
1/24/2020,PA,122.14
1/25/2020,PA,116.31
1/26/2020,PA,86.11
1/27/2020,PA,93.3
1/28/2020,PA,98.34
1/29/2020,PA,99.46
1/30/2020,PA,103.44
1/31/2020,PA,123.66
2/1/2020,PA,121.03
2/2/2020,PA,82.47
2/3/2020,PA,96.67
2/4/2020,PA,98.91
2/5/2020,PA,99.77
2/6/2020,PA,102.87
2/7/2020,PA,114.49
2/8/2020,PA,120.02
2/9/2020,PA,92.2
2/10/2020,PA,98.33
2/11/2020,PA,102.07
2/12/2020,PA,104.83
2/13/2020,PA,113.38
2/14/2020,PA,138.99
2/15/2020,PA,132.2
2/16/2020,PA,102.4
2/17/2020,PA,109.29
2/18/2020,PA,104.74
2/19/2020,PA,105.77
2/20/2020,PA,109
2/21/2020,PA,131.78
2/22/2020,PA,133.99
2/23/2020,PA,98.12
2/24/2020,PA,101.98
2/25/2020,PA,105.57
2/26/2020,PA,108.11
2/27/2020,PA,110.22
2/28/2020,PA,133.56
2/29/2020,PA,132.96
3/1/2020,PA,99.47
3/2/2020,PA,103.71
3/3/2020,PA,106.61
3/4/2020,PA,109.78
3/5/2020,PA,115.05
3/6/2020,PA,134.57
3/7/2020,PA,133.31
3/8/2020,PA,100.29
3/9/2020,PA,107.57
3/10/2020,PA,105.48
3/11/2020,PA,106.5
3/12/2020,PA,101.97
3/13/2020,PA,110.75
3/14/2020,PA,98.06
3/15/2020,PA,72.89
3/16/2020,PA,78.52
3/17/2020,PA,68.82
3/18/2020,PA,68.36
3/19/2020,PA,64.29
3/20/2020,PA,68.77
3/21/2020,PA,57
3/22/2020,PA,45.16
3/23/2020,PA,45.27
3/24/2020,PA,49.5
3/25/2020,PA,47.37
3/26/2020,PA,54.53
3/27/2020,PA,59.54
3/28/2020,PA,45.72
3/29/2020,PA,41.03
3/30/2020,PA,49.85
3/31/2020,PA,49.44
4/1/2020,PA,52.28
4/2/2020,PA,53.04
4/3/2020,PA,58.99
4/4/2020,PA,52.78
4/5/2020,PA,44.23
4/6/2020,PA,54
4/7/2020,PA,53.4
4/8/2020,PA,55.78
4/9/2020,PA,54.6
4/10/2020,PA,60.89
4/11/2020,PA,57.86
4/12/2020,PA,37.42
4/13/2020,PA,48.71
4/14/2020,PA,57.22
4/15/2020,PA,60.79
4/16/2020,PA,60.97
4/17/2020,PA,66.9
4/18/2020,PA,62.57
4/19/2020,PA,54.85
4/20/2020,PA,62.1
4/21/2020,PA,59.07
4/22/2020,PA,64.79
4/23/2020,PA,63.9
4/24/2020,PA,70.18
4/25/2020,PA,73.41
4/26/2020,PA,49.45
4/27/2020,PA,64.46
4/28/2020,PA,70.41
4/29/2020,PA,70.12
4/30/2020,PA,68.51
5/1/2020,PA,84.47
5/2/2020,PA,85.07
5/3/2020,PA,68.41
5/4/2020,PA,75.96
5/5/2020,PA,78.69
5/6/2020,PA,75.21
5/7/2020,PA,85.11
5/8/2020,PA,88.41
5/9/2020,PA,87.89
5/10/2020,PA,71
5/11/2020,PA,0
5/12/2020,PA,0
5/13/2020,PA,93.66
5/14/2020,PA,94.86
5/15/2020,PA,111.46
5/16/2020,PA,108.7
5/17/2020,PA,83.87
5/18/2020,PA,95.79
5/19/2020,PA,100.85
5/20/2020,PA,103.18
5/21/2020,PA,109.71
5/22/2020,PA,116.96
5/23/2020,PA,107.82
5/24/2020,PA,93.39
5/25/2020,PA,89.06
5/26/2020,PA,109.12
5/27/2020,PA,112.08
5/28/2020,PA,108.81
5/29/2020,PA,122.36
5/30/2020,PA,123.55
5/31/2020,PA,97.5
6/1/2020,PA,108.06
6/2/2020,PA,110.39
6/3/2020,PA,110.99
6/4/2020,PA,120.49
1/13/2020,RI,100
1/14/2020,RI,107.64
1/15/2020,RI,110.82
1/16/2020,RI,112.92
1/17/2020,RI,131.35
1/18/2020,RI,110.03
1/19/2020,RI,94
1/20/2020,RI,100.96
1/21/2020,RI,108.83
1/22/2020,RI,108.84
1/23/2020,RI,116.01
1/24/2020,RI,135.09
1/25/2020,RI,127.44
1/26/2020,RI,94.46
1/27/2020,RI,101.78
1/28/2020,RI,104.43
1/29/2020,RI,106.94
1/30/2020,RI,110.77
1/31/2020,RI,135.23
2/1/2020,RI,128.13
2/2/2020,RI,89.23
2/3/2020,RI,99.52
2/4/2020,RI,104.33
2/5/2020,RI,108.16
2/6/2020,RI,110.72
2/7/2020,RI,131.49
2/8/2020,RI,134.71
2/9/2020,RI,97.43
2/10/2020,RI,101.99
2/11/2020,RI,107.76
2/12/2020,RI,113.91
2/13/2020,RI,121.84
2/14/2020,RI,149.37
2/15/2020,RI,137.98
2/16/2020,RI,110.65
2/17/2020,RI,113.34
2/18/2020,RI,113.23
2/19/2020,RI,119.38
2/20/2020,RI,119.22
2/21/2020,RI,143.22
2/22/2020,RI,141.87
2/23/2020,RI,106.1
2/24/2020,RI,107.41
2/25/2020,RI,109.66
2/26/2020,RI,115.9
2/27/2020,RI,121.7
2/28/2020,RI,147.6
2/29/2020,RI,143.39
3/1/2020,RI,104.42
3/2/2020,RI,108.24
3/3/2020,RI,113.86
3/4/2020,RI,116.78
3/5/2020,RI,124.79
3/6/2020,RI,137.07
3/7/2020,RI,131.88
3/8/2020,RI,100.84
3/9/2020,RI,112.4
3/10/2020,RI,113.23
3/11/2020,RI,111.25
3/12/2020,RI,104.81
3/13/2020,RI,109.25
3/14/2020,RI,103.34
3/15/2020,RI,77.38
3/16/2020,RI,80.67
3/17/2020,RI,67.56
3/18/2020,RI,72.84
3/19/2020,RI,64.48
3/20/2020,RI,75.19
3/21/2020,RI,69.44
3/22/2020,RI,52.44
3/23/2020,RI,52.85
3/24/2020,RI,58.85
3/25/2020,RI,56.71
3/26/2020,RI,64.14
3/27/2020,RI,73.88
3/28/2020,RI,64.35
3/29/2020,RI,41.12
3/30/2020,RI,51.77
3/31/2020,RI,56.77
4/1/2020,RI,56.68
4/2/2020,RI,54.35
4/3/2020,RI,60.16
4/4/2020,RI,57.72
4/5/2020,RI,47.01
4/6/2020,RI,59.24
4/7/2020,RI,60.48
4/8/2020,RI,57.15
4/9/2020,RI,55.63
4/10/2020,RI,69.92
4/11/2020,RI,66.28
4/12/2020,RI,41.5
4/13/2020,RI,47.03
4/14/2020,RI,67.48
4/15/2020,RI,65.91
4/16/2020,RI,68.25
4/17/2020,RI,76.84
4/18/2020,RI,61.22
4/19/2020,RI,63.09
4/20/2020,RI,66.68
4/21/2020,RI,62.52
4/22/2020,RI,68.61
4/23/2020,RI,71.71
4/24/2020,RI,73.89
4/25/2020,RI,84.3
4/26/2020,RI,53.57
4/27/2020,RI,63.64
4/28/2020,RI,73.51
4/29/2020,RI,78.81
4/30/2020,RI,71.58
5/1/2020,RI,86.28
5/2/2020,RI,91.56
5/3/2020,RI,79.15
5/4/2020,RI,78.73
5/5/2020,RI,86.14
5/6/2020,RI,83.31
5/7/2020,RI,86.24
5/8/2020,RI,95.93
5/9/2020,RI,93.88
5/10/2020,RI,77.62
5/11/2020,RI,0
5/12/2020,RI,0
5/13/2020,RI,98.16
5/14/2020,RI,104.04
5/15/2020,RI,114.43
5/16/2020,RI,121.53
5/17/2020,RI,93.14
5/18/2020,RI,96.23
5/19/2020,RI,106.89
5/20/2020,RI,113.08
5/21/2020,RI,114.63
5/22/2020,RI,142.31
5/23/2020,RI,109.67
5/24/2020,RI,111.99
5/25/2020,RI,96.97
5/26/2020,RI,120.18
5/27/2020,RI,126.89
5/28/2020,RI,118.49
5/29/2020,RI,134.11
5/30/2020,RI,139
5/31/2020,RI,118.98
6/1/2020,RI,123.8
6/2/2020,RI,120.22
6/3/2020,RI,122.71
6/4/2020,RI,143.75
1/13/2020,SC,100
1/14/2020,SC,101.25
1/15/2020,SC,105.61
1/16/2020,SC,112.91
1/17/2020,SC,133.37
1/18/2020,SC,119.85
1/19/2020,SC,90.17
1/20/2020,SC,107.18
1/21/2020,SC,102.14
1/22/2020,SC,103.74
1/23/2020,SC,107.43
1/24/2020,SC,120.82
1/25/2020,SC,120.57
1/26/2020,SC,83.1
1/27/2020,SC,97.28
1/28/2020,SC,101.56
1/29/2020,SC,103.09
1/30/2020,SC,112.05
1/31/2020,SC,125.43
2/1/2020,SC,123.41
2/2/2020,SC,86.12
2/3/2020,SC,101.66
2/4/2020,SC,104.08
2/5/2020,SC,104.82
2/6/2020,SC,100.13
2/7/2020,SC,127.38
2/8/2020,SC,116.49
2/9/2020,SC,92.47
2/10/2020,SC,106.23
2/11/2020,SC,109.08
2/12/2020,SC,111.47
2/13/2020,SC,125.5
2/14/2020,SC,155.65
2/15/2020,SC,140.31
2/16/2020,SC,101.55
2/17/2020,SC,115.48
2/18/2020,SC,109.87
2/19/2020,SC,112.2
2/20/2020,SC,109.87
2/21/2020,SC,138.98
2/22/2020,SC,138.34
2/23/2020,SC,97.27
2/24/2020,SC,104.88
2/25/2020,SC,111.76
2/26/2020,SC,118.46
2/27/2020,SC,127.62
2/28/2020,SC,155.19
2/29/2020,SC,152.38
3/1/2020,SC,106.75
3/2/2020,SC,114.07
3/3/2020,SC,114.31
3/4/2020,SC,115.32
3/5/2020,SC,119.93
3/6/2020,SC,156.92
3/7/2020,SC,154.94
3/8/2020,SC,111.2
3/9/2020,SC,121.58
3/10/2020,SC,123.01
3/11/2020,SC,125.08
3/12/2020,SC,129.22
3/13/2020,SC,148.73
3/14/2020,SC,135.32
3/15/2020,SC,95.19
3/16/2020,SC,101.76
3/17/2020,SC,93.45
3/18/2020,SC,89.87
3/19/2020,SC,91.26
3/20/2020,SC,98.45
3/21/2020,SC,84.24
3/22/2020,SC,55.76
3/23/2020,SC,67.96
3/24/2020,SC,66.19
3/25/2020,SC,72.29
3/26/2020,SC,73.02
3/27/2020,SC,82.71
3/28/2020,SC,73.78
3/29/2020,SC,55.24
3/30/2020,SC,69.31
3/31/2020,SC,65.42
4/1/2020,SC,68.65
4/2/2020,SC,69.81
4/3/2020,SC,77.16
4/4/2020,SC,65.46
4/5/2020,SC,50.05
4/6/2020,SC,68.17
4/7/2020,SC,65.53
4/8/2020,SC,65.4
4/9/2020,SC,70.19
4/10/2020,SC,75.18
4/11/2020,SC,65.12
4/12/2020,SC,38.57
4/13/2020,SC,70.32
4/14/2020,SC,76.34
4/15/2020,SC,77.89
4/16/2020,SC,80.76
4/17/2020,SC,90.75
4/18/2020,SC,81.51
4/19/2020,SC,55.09
4/20/2020,SC,77.05
4/21/2020,SC,84.07
4/22/2020,SC,85.17
4/23/2020,SC,77.57
4/24/2020,SC,97.88
4/25/2020,SC,87.86
4/26/2020,SC,69.7
4/27/2020,SC,88.65
4/28/2020,SC,91.31
4/29/2020,SC,90.07
4/30/2020,SC,95.02
5/1/2020,SC,112.2
5/2/2020,SC,105.33
5/3/2020,SC,85.75
5/4/2020,SC,102.26
5/5/2020,SC,101.88
5/6/2020,SC,106.88
5/7/2020,SC,112.57
5/8/2020,SC,123.39
5/9/2020,SC,122.13
5/10/2020,SC,88.75
5/11/2020,SC,0
5/12/2020,SC,0
5/13/2020,SC,118.97
5/14/2020,SC,128.07
5/15/2020,SC,150.06
5/16/2020,SC,154.11
5/17/2020,SC,121.39
5/18/2020,SC,126.6
5/19/2020,SC,126.45
5/20/2020,SC,125.27
5/21/2020,SC,139.33
5/22/2020,SC,171.24
5/23/2020,SC,173.46
5/24/2020,SC,135.36
5/25/2020,SC,130.32
5/26/2020,SC,140.49
5/27/2020,SC,133.65
5/28/2020,SC,145.15
5/29/2020,SC,160.86
5/30/2020,SC,164.66
5/31/2020,SC,126.2
6/1/2020,SC,144.53
6/2/2020,SC,144.79
6/3/2020,SC,150.19
6/4/2020,SC,157.65
1/13/2020,SD,100
1/14/2020,SD,107.27
1/15/2020,SD,101.82
1/16/2020,SD,113.13
1/17/2020,SD,84.75
1/18/2020,SD,84.77
1/19/2020,SD,93.05
1/20/2020,SD,110.21
1/21/2020,SD,106.51
1/22/2020,SD,107.61
1/23/2020,SD,111.39
1/24/2020,SD,142.88
1/25/2020,SD,153.83
1/26/2020,SD,105.29
1/27/2020,SD,99.46
1/28/2020,SD,104.72
1/29/2020,SD,104.17
1/30/2020,SD,113.55
1/31/2020,SD,138.9
2/1/2020,SD,155.81
2/2/2020,SD,98.89
2/3/2020,SD,101.27
2/4/2020,SD,106.86
2/5/2020,SD,105.38
2/6/2020,SD,118.58
2/7/2020,SD,136.25
2/8/2020,SD,147.95
2/9/2020,SD,100.34
2/10/2020,SD,104.38
2/11/2020,SD,111.72
2/12/2020,SD,93.69
2/13/2020,SD,118.91
2/14/2020,SD,161.56
2/15/2020,SD,164.59
2/16/2020,SD,121.69
2/17/2020,SD,121.56
2/18/2020,SD,111.77
2/19/2020,SD,109.36
2/20/2020,SD,126.84
2/21/2020,SD,154.63
2/22/2020,SD,165.37
2/23/2020,SD,118.23
2/24/2020,SD,107.14
2/25/2020,SD,107.89
2/26/2020,SD,117.78
2/27/2020,SD,131.06
2/28/2020,SD,162.36
2/29/2020,SD,172.24
3/1/2020,SD,120.96
3/2/2020,SD,115.3
3/3/2020,SD,124.01
3/4/2020,SD,122.87
3/5/2020,SD,132.49
3/6/2020,SD,170.67
3/7/2020,SD,176.63
3/8/2020,SD,121.49
3/9/2020,SD,122.52
3/10/2020,SD,127.74
3/11/2020,SD,122.75
3/12/2020,SD,123.32
3/13/2020,SD,135.17
3/14/2020,SD,109.15
3/15/2020,SD,98.42
3/16/2020,SD,100.15
3/17/2020,SD,103.47
3/18/2020,SD,101.59
3/19/2020,SD,83.9
3/20/2020,SD,98.56
3/21/2020,SD,88.74
3/22/2020,SD,70.85
3/23/2020,SD,83.05
3/24/2020,SD,82.93
3/25/2020,SD,74.84
3/26/2020,SD,79.46
3/27/2020,SD,89.8
3/28/2020,SD,73.84
3/29/2020,SD,67.16
3/30/2020,SD,78.22
3/31/2020,SD,80.5
4/1/2020,SD,81.6
4/2/2020,SD,64.8
4/3/2020,SD,77.92
4/4/2020,SD,77.62
4/5/2020,SD,65.12
4/6/2020,SD,83.6
4/7/2020,SD,90.32
4/8/2020,SD,83.93
4/9/2020,SD,82.4
4/10/2020,SD,100.72
4/11/2020,SD,73.67
4/12/2020,SD,40.76
4/13/2020,SD,73.19
4/14/2020,SD,77.93
4/15/2020,SD,83.47
4/16/2020,SD,86.51
4/17/2020,SD,105.28
4/18/2020,SD,100.02
4/19/2020,SD,77.26
4/20/2020,SD,93.54
4/21/2020,SD,100.21
4/22/2020,SD,106.42
4/23/2020,SD,106.46
4/24/2020,SD,118.75
4/25/2020,SD,109.34
4/26/2020,SD,98.26
4/27/2020,SD,109.73
4/28/2020,SD,107.83
4/29/2020,SD,115.14
4/30/2020,SD,125.01
5/1/2020,SD,151.92
5/2/2020,SD,132.12
5/3/2020,SD,110.21
5/4/2020,SD,113
5/5/2020,SD,119.79
5/6/2020,SD,124.95
5/7/2020,SD,129.09
5/8/2020,SD,160.24
5/9/2020,SD,138.34
5/10/2020,SD,108.08
5/11/2020,SD,0
5/12/2020,SD,0
5/13/2020,SD,143.44
5/14/2020,SD,154.43
5/15/2020,SD,181.21
